                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                 1.4494,                 1.9505,                 1.4954,                0.34544,                0.24408,                0.22056,                0.13178,                 1.5831,                 2.1371,                 1.6493,              0.0027881,              0.0027881,              0.0027881
                    112,                 1.4545,                 1.9368,                 1.4927,                0.34486,                0.24417,                  0.221,                0.13194,                 1.5828,                 2.1366,                 1.6487,              0.0027225,              0.0027225,              0.0027225
                    113,                 1.4468,                 1.9308,                 1.4916,                0.34345,                0.24447,                0.22116,                 0.1321,                 1.5827,                 2.1359,                 1.6484,               0.002657,               0.002657,               0.002657
                    114,                 1.4496,                 1.9352,                 1.4914,                0.34358,                0.24495,                0.22133,                0.13216,                 1.5826,                 2.1354,                 1.6483,              0.0025914,              0.0025914,              0.0025914
                    115,                 1.4416,                 1.9184,                 1.4889,                0.34271,                0.24583,                0.22176,                0.13237,                 1.5825,                 2.1348,                 1.6482,              0.0025258,              0.0025258,              0.0025258
                    116,                 1.4403,                 1.9255,                 1.4899,                0.34366,                0.24535,                0.22181,                0.13238,                 1.5826,                 2.1343,                  1.648,              0.0024603,              0.0024603,              0.0024603
                    117,                 1.4404,                 1.9049,                 1.4882,                0.34514,                0.24556,                0.22196,                0.13242,                 1.5825,                 2.1335,                 1.6479,              0.0023947,              0.0023947,              0.0023947
                    118,                 1.4387,                  1.904,                 1.4861,                0.34685,                0.24482,                0.22212,                 0.1326,                 1.5823,                 2.1331,                 1.6476,              0.0023291,              0.0023291,              0.0023291
                    119,                 1.4362,                  1.895,                 1.4828,                0.34827,                0.24439,                 0.2225,                0.13282,                 1.5821,                 2.1321,                 1.6473,              0.0022636,              0.0022636,              0.0022636
                    120,                 1.4359,                 1.9038,                 1.4841,                0.34904,                 0.2455,                0.22269,                0.13293,                 1.5819,                 2.1319,                 1.6471,               0.002198,               0.002198,               0.002198
                    121,                 1.4332,                 1.9005,                 1.4807,                0.35057,                0.24486,                0.22292,                0.13308,                 1.5819,                 2.1316,                  1.647,              0.0021325,              0.0021325,              0.0021325
                    122,                 1.4299,                 1.8848,                 1.4782,                0.34922,                0.24526,                0.22319,                 0.1332,                 1.5819,                 2.1312,                 1.6468,              0.0020669,              0.0020669,              0.0020669
                    123,                 1.4303,                 1.8836,                 1.4787,                0.34901,                0.24494,                0.22332,                0.13336,                 1.5817,                 2.1305,                 1.6465,              0.0020013,              0.0020013,              0.0020013
                    124,                  1.431,                 1.8859,                 1.4773,                 0.3486,                0.24555,                0.22356,                 0.1335,                 1.5816,                 2.1301,                 1.6465,              0.0019358,              0.0019358,              0.0019358
                    125,                 1.4296,                 1.8749,                 1.4745,                0.34883,                0.24544,                0.22357,                0.13348,                 1.5815,                 2.1299,                 1.6463,              0.0018702,              0.0018702,              0.0018702
                    126,                 1.4245,                  1.864,                 1.4731,                0.34815,                0.24596,                0.22385,                0.13362,                 1.5815,                 2.1295,                 1.6462,              0.0018046,              0.0018046,              0.0018046
                    127,                 1.4212,                 1.8536,                  1.471,                0.35189,                0.24447,                0.22381,                0.13356,                 1.5815,                 2.1294,                 1.6461,              0.0017391,              0.0017391,              0.0017391
                    128,                 1.4251,                 1.8632,                 1.4754,                0.34903,                0.24558,                0.22409,                 0.1339,                 1.5813,                  2.129,                 1.6459,              0.0016735,              0.0016735,              0.0016735
                    129,                 1.4176,                 1.8525,                 1.4699,                0.35176,                0.24498,                0.22408,                0.13381,                 1.5812,                 2.1287,                 1.6457,              0.0016079,              0.0016079,              0.0016079
                    130,                 1.4229,                 1.8515,                 1.4713,                0.35193,                0.24529,                0.22412,                0.13401,                 1.5811,                 2.1283,                 1.6455,              0.0015424,              0.0015424,              0.0015424
                    131,                 1.4209,                 1.8393,                 1.4677,                0.35361,                0.24371,                0.22425,                0.13403,                 1.5811,                 2.1279,                 1.6454,              0.0014768,              0.0014768,              0.0014768
                    132,                 1.4152,                 1.8443,                 1.4703,                0.35511,                0.24293,                0.22451,                0.13416,                 1.5811,                 2.1276,                 1.6453,              0.0014113,              0.0014113,              0.0014113
                    133,                 1.4153,                 1.8309,                 1.4638,                0.35483,                0.24297,                0.22457,                0.13427,                 1.5812,                 2.1275,                 1.6452,              0.0013457,              0.0013457,              0.0013457
                    134,                  1.415,                 1.8294,                 1.4635,                 0.3552,                0.24309,                0.22469,                 0.1345,                  1.581,                 2.1273,                  1.645,              0.0012801,              0.0012801,              0.0012801
                    135,                 1.4086,                  1.822,                 1.4627,                 0.3558,                0.24351,                0.22456,                0.13445,                 1.5811,                 2.1271,                  1.645,              0.0012146,              0.0012146,              0.0012146
                    136,                 1.4096,                 1.8252,                 1.4586,                0.35698,                0.24258,                0.22458,                0.13443,                 1.5811,                  2.127,                 1.6449,               0.001149,               0.001149,               0.001149
                    137,                 1.3973,                 1.8092,                 1.4519,                 0.3567,                0.24345,                0.22472,                0.13452,                 1.5811,                  2.127,                 1.6448,              0.0010834,              0.0010834,              0.0010834
                    138,                 1.4056,                 1.8046,                 1.4573,                0.35867,                0.24307,                0.22488,                0.13455,                 1.5813,                 2.1268,                 1.6447,              0.0010179,              0.0010179,              0.0010179
                    139,                 1.3979,                  1.803,                 1.4565,                0.35808,                0.24336,                 0.2249,                0.13458,                 1.5815,                 2.1263,                 1.6447,             0.00095232,             0.00095232,             0.00095232
                    140,                 1.3956,                 1.7906,                 1.4517,                0.35851,                0.24352,                0.22489,                0.13457,                 1.5815,                 2.1262,                 1.6446,             0.00088675,             0.00088675,             0.00088675
                    141,                  1.422,                 1.7153,                 1.4776,                0.35832,                0.24329,                0.22481,                0.13451,                 1.5814,                  2.126,                 1.6444,             0.00082119,             0.00082119,             0.00082119
                    142,                 1.4017,                 1.6812,                 1.4658,                0.35864,                0.24369,                0.22502,                0.13469,                 1.5811,                 2.1258,                 1.6442,             0.00075563,             0.00075563,             0.00075563
                    143,                 1.3928,                 1.6597,                 1.4589,                0.35736,                0.24414,                0.22508,                0.13471,                 1.5811,                 2.1253,                 1.6441,             0.00069007,             0.00069007,             0.00069007
                    144,                 1.3922,                 1.6566,                 1.4588,                0.35759,                0.24429,                0.22504,                0.13469,                  1.581,                 2.1252,                  1.644,              0.0006245,              0.0006245,              0.0006245
