                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     98,                 1.3861,                  1.192,                 1.5622,                0.54994,                0.32384,                0.31216,                0.15724,                 1.9593,                 2.0151,                 2.3619,             0.00045505,             0.00045505,             0.00045505
                     99,                 1.3997,                 1.2508,                 1.5584,                0.51915,                0.38793,                0.32326,                0.16083,                 1.9697,                 1.9405,                 2.3858,             0.00044685,             0.00044685,             0.00044685
                    100,                 1.4122,                 1.2252,                 1.5775,                 0.5605,                0.36283,                0.33096,                0.16475,                 1.9577,                 1.9419,                 2.4053,             0.00043866,             0.00043866,             0.00043866
                    101,                 1.4129,                 1.1878,                 1.5691,                0.61442,                0.31774,                0.33076,                0.17046,                 1.9385,                 1.9268,                 2.3647,             0.00043046,             0.00043046,             0.00043046
                    102,                 1.3939,                 1.2052,                 1.5544,                0.54905,                0.41189,                0.33938,                0.17145,                 1.9576,                 1.9627,                 2.3521,             0.00042227,             0.00042227,             0.00042227
                    103,                 1.3865,                 1.1857,                 1.5599,                0.55887,                0.37703,                0.33568,                0.16442,                 1.9906,                 1.9283,                 2.3897,             0.00041407,             0.00041407,             0.00041407
                    104,                 1.3652,                 1.1637,                 1.5482,                0.61346,                0.32448,                 0.3359,                0.16346,                  2.014,                  1.893,                  2.413,             0.00040588,             0.00040588,             0.00040588
                    105,                 1.3894,                 1.1957,                 1.5627,                0.55082,                0.40758,                0.32862,                0.15982,                 1.9516,                 1.8918,                 2.3854,             0.00039768,             0.00039768,             0.00039768
                    106,                 1.3713,                 1.1719,                 1.5557,                0.57777,                0.38151,                0.33676,                0.17097,                 1.9446,                 1.8747,                 2.4081,             0.00038949,             0.00038949,             0.00038949
                    107,                 1.3725,                 1.1883,                 1.5512,                0.60762,                0.38942,                0.34454,                0.17208,                 1.9642,                 1.9333,                 2.3616,             0.00038129,             0.00038129,             0.00038129
                    108,                 1.3618,                 1.2003,                 1.5464,                 0.5362,                   0.38,                0.32648,                0.16477,                 1.9471,                 1.9535,                  2.398,              0.0003731,              0.0003731,              0.0003731
                    109,                 1.3559,                  1.168,                 1.5392,                0.55407,                0.37863,                0.34429,                0.17282,                   1.98,                 1.8883,                 2.3729,              0.0003649,              0.0003649,              0.0003649
                    110,                 1.3733,                 1.1721,                 1.5455,                0.63221,                0.36059,                0.35887,                0.18015,                 1.9448,                 1.9786,                 2.3824,             0.00035671,             0.00035671,             0.00035671
                    111,                 1.3342,                 1.1638,                 1.5055,                0.57661,                0.42169,                0.36017,                0.17721,                 1.9426,                 1.8201,                 2.3797,             0.00034851,             0.00034851,             0.00034851
                    112,                 1.3613,                 1.1408,                 1.5473,                0.57309,                0.40758,                0.35278,                0.18247,                  1.925,                 1.8375,                 2.3489,             0.00034031,             0.00034031,             0.00034031
                    113,                 1.3573,                 1.1768,                 1.5576,                0.55925,                 0.4089,                0.34364,                0.17145,                 1.9328,                 1.8322,                  2.395,             0.00033212,             0.00033212,             0.00033212
                    114,                 1.3568,                  1.124,                 1.5228,                0.57778,                0.36549,                  0.341,                  0.163,                 1.9691,                  1.828,                 2.4395,             0.00032392,             0.00032392,             0.00032392
                    115,                 1.3567,                 1.1605,                 1.5327,                0.59258,                0.40075,                0.35173,                0.16763,                 1.9535,                 1.8365,                 2.4074,             0.00031573,             0.00031573,             0.00031573
                    116,                 1.3474,                  1.164,                 1.5371,                0.59042,                0.39935,                0.35053,                0.17684,                 1.9683,                 1.8588,                 2.4001,             0.00030753,             0.00030753,             0.00030753
                    117,                 1.3226,                 1.1123,                 1.4901,                 0.5824,                0.37938,                0.35376,                0.16991,                 1.9539,                 1.8848,                 2.3666,             0.00029934,             0.00029934,             0.00029934
                    118,                 1.3294,                 1.1141,                 1.5272,                0.64787,                0.36309,                0.34591,                 0.1771,                 1.9421,                 1.7608,                 2.3956,             0.00029114,             0.00029114,             0.00029114
                    119,                 1.3411,                 1.1212,                 1.4923,                0.62214,                 0.4094,                0.35333,                0.18003,                 1.9653,                 1.7767,                 2.4279,             0.00028295,             0.00028295,             0.00028295
                    120,                 1.3152,                 1.0976,                 1.4962,                0.62562,                0.40403,                0.37409,                0.18611,                 1.9573,                 1.7854,                 2.4337,             0.00027475,             0.00027475,             0.00027475
                    121,                  1.311,                 1.1002,                 1.5019,                0.67788,                0.38369,                0.38168,                0.18567,                  1.952,                 1.8172,                 2.3892,             0.00026656,             0.00026656,             0.00026656
                    122,                 1.3388,                 1.1086,                 1.5103,                0.58116,                0.33601,                0.33408,                 0.1744,                 1.9233,                  1.896,                   2.39,             0.00025836,             0.00025836,             0.00025836
                    123,                 1.2956,                 1.0763,                 1.4705,                0.61644,                0.35557,                0.35671,                0.18455,                 1.9097,                 1.8253,                 2.3836,             0.00025017,             0.00025017,             0.00025017
                    124,                 1.3251,                 1.0949,                 1.5062,                0.61596,                0.35946,                0.36279,                0.18208,                 1.9702,                  1.846,                 2.4301,             0.00024197,             0.00024197,             0.00024197
                    125,                 1.2989,                 1.0979,                 1.4984,                0.59826,                0.41154,                0.36164,                0.17727,                 1.9642,                 1.8263,                 2.4195,             0.00023377,             0.00023377,             0.00023377
                    126,                 1.3345,                 1.1219,                 1.5106,                0.61191,                0.40193,                0.35703,                0.17978,                 1.9982,                 1.8366,                 2.4117,             0.00022558,             0.00022558,             0.00022558
                    127,                 1.3087,                 1.0843,                 1.4801,                0.59173,                0.35898,                0.35681,                0.18093,                 1.9529,                 1.8302,                 2.4076,             0.00021738,             0.00021738,             0.00021738
                    128,                 1.2698,                 1.0381,                 1.4728,                0.62985,                0.32987,                0.34411,                0.17999,                  1.932,                  1.917,                 2.3997,             0.00020919,             0.00020919,             0.00020919
                    129,                 1.2894,                 1.1025,                 1.5044,                0.57245,                0.37937,                0.34202,                 0.1684,                 1.9458,                 1.8483,                 2.3955,             0.00020099,             0.00020099,             0.00020099
                    130,                 1.3045,                 1.0607,                  1.484,                0.58923,                0.36667,                0.34963,                0.17854,                 1.9623,                 1.8159,                 2.4216,              0.0001928,              0.0001928,              0.0001928
                    131,                 1.2738,                 1.0592,                 1.4941,                 0.5639,                 0.3595,                 0.3365,                0.17335,                 1.9421,                 1.7908,                 2.4249,              0.0001846,              0.0001846,              0.0001846
                    132,                 1.2797,                  1.074,                 1.5016,                0.59176,                0.40396,                0.34544,                0.17015,                 1.9774,                  1.825,                 2.4551,             0.00017641,             0.00017641,             0.00017641
                    133,                 1.2973,                  1.072,                 1.4994,                0.58272,                 0.3844,                0.33464,                0.17085,                 1.9939,                 1.8012,                 2.4432,             0.00016821,             0.00016821,             0.00016821
                    134,                  1.276,                  1.065,                 1.4665,                 0.6064,                0.38173,                0.34398,                0.17434,                 1.9718,                 1.8375,                 2.4316,             0.00016002,             0.00016002,             0.00016002
                    135,                 1.2709,                 1.0588,                 1.4808,                0.56332,                0.39829,                0.33741,                0.16445,                 1.9794,                 1.8742,                 2.4643,             0.00015182,             0.00015182,             0.00015182
                    136,                  1.292,                 1.0642,                 1.4931,                0.60355,                0.35847,                0.34382,                0.17307,                  1.973,                 1.8498,                 2.4596,             0.00014363,             0.00014363,             0.00014363
                    137,                 1.2884,                 1.0844,                 1.5036,                0.57115,                0.43952,                0.35295,                0.17448,                  1.953,                 1.8093,                 2.4316,             0.00013543,             0.00013543,             0.00013543
                    138,                 1.3046,                 1.0592,                 1.4935,                0.56113,                0.42201,                0.35001,                0.17564,                 1.9566,                 1.8031,                 2.4292,             0.00012724,             0.00012724,             0.00012724
                    139,                 1.2769,                 1.0343,                 1.4656,                0.59875,                0.41325,                0.34964,                0.17034,                 1.9897,                 1.7898,                 2.4464,             0.00011904,             0.00011904,             0.00011904
                    140,                 1.2798,                 1.0576,                 1.4777,                 0.5977,                 0.4046,                0.34476,                0.17428,                 1.9823,                 1.7618,                 2.4407,             0.00011084,             0.00011084,             0.00011084
                    141,                 1.2492,                0.97202,                 1.5476,                0.62613,                0.35022,                0.35237,                0.17192,                 1.9811,                 1.7258,                 2.4857,             0.00010265,             0.00010265,             0.00010265
