                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    105,                 1.6325,                 2.3807,                 1.6681,                0.27421,                 0.1934,                 0.1593,                 0.0873,                  1.735,                 2.4751,                 1.8121,              0.0031815,              0.0031815,              0.0031815
                    106,                  1.631,                 2.3731,                 1.6682,                0.27474,                 0.1941,                0.15971,                0.08749,                 1.7348,                 2.4744,                 1.8117,              0.0031159,              0.0031159,              0.0031159
                    107,                 1.6245,                 2.3672,                 1.6635,                0.27313,                0.19429,                0.15993,                0.08765,                 1.7344,                 2.4738,                 1.8115,              0.0030503,              0.0030503,              0.0030503
                    108,                 1.6275,                 2.3497,                 1.6614,                0.27524,                0.19352,                0.16011,                0.08778,                 1.7341,                 2.4728,                 1.8108,              0.0029848,              0.0029848,              0.0029848
                    109,                 1.6233,                 2.3572,                 1.6578,                 0.2775,                0.19184,                0.16018,                 0.0879,                 1.7339,                 2.4725,                 1.8106,              0.0029192,              0.0029192,              0.0029192
                    110,                 1.6253,                 2.3492,                 1.6626,                0.27697,                0.19289,                0.16037,                0.08802,                 1.7337,                 2.4722,                 1.8106,              0.0028536,              0.0028536,              0.0028536
                    111,                  1.616,                  2.354,                  1.659,                0.27698,                0.19281,                0.16047,                0.08805,                 1.7335,                 2.4714,                 1.8102,              0.0027881,              0.0027881,              0.0027881
                    112,                 1.6243,                 2.3372,                 1.6571,                0.27689,                 0.1931,                0.16049,                 0.0882,                  1.733,                 2.4706,                 1.8096,              0.0027225,              0.0027225,              0.0027225
                    113,                 1.6192,                 2.3357,                 1.6568,                0.27724,                0.19324,                0.16043,                0.08818,                 1.7328,                 2.4705,                 1.8094,               0.002657,               0.002657,               0.002657
                    114,                 1.6221,                 2.3412,                 1.6557,                0.27727,                0.19307,                0.16042,                0.08829,                 1.7327,                 2.4698,                 1.8092,              0.0025914,              0.0025914,              0.0025914
                    115,                 1.6131,                 2.3293,                 1.6548,                 0.2789,                0.19263,                0.16065,                0.08838,                 1.7325,                  2.469,                 1.8088,              0.0025258,              0.0025258,              0.0025258
                    116,                  1.617,                 2.3386,                 1.6575,                 0.2789,                0.19265,                0.16071,                 0.0885,                 1.7322,                 2.4689,                 1.8086,              0.0024603,              0.0024603,              0.0024603
